i,x,y,voltage,flow,cover dropped,index,drop stage
10949,464.166000,623.538000,2.614294e-01,0.716619, 2175.999269,1.000000,5735,8 of 10 
10950,463.176000,623.538000,2.609759e-01,0.655932, 2175.999269,1.000000,5734,8 of 10 
10951,462.186000,623.538000,2.605571e-01,0.597410, 2175.999269,1.000000,5733,8 of 10 
10952,461.196000,623.538000,2.601592e-01,0.539355, 2175.999269,1.000000,5732,8 of 10 
10953,468.126000,624.528000,2.634726e-01,0.830821, 2175.999269,1.000000,5731,8 of 10 
10954,467.136000,624.528000,2.628070e-01,0.816790, 2175.999269,1.000000,5730,8 of 10 
10955,466.146000,624.528000,2.622167e-01,0.803570, 2175.999269,1.000000,5729,8 of 10 
10956,465.156000,624.528000,2.616820e-01,0.786302, 2175.999269,1.000000,5728,8 of 10 
10957,464.166000,624.528000,2.611937e-01,0.752312, 2175.999269,1.000000,5727,8 of 10 
10958,463.176000,624.528000,2.607433e-01,0.715264, 2175.999269,1.000000,5726,8 of 10 
10959,462.186000,624.528000,2.603208e-01,0.677680, 2175.999269,1.000000,5725,8 of 10 
10960,461.196000,624.528000,2.599145e-01,0.635596, 2175.999269,1.000000,5724,8 of 10 
10961,460.206000,624.528000,2.595152e-01,0.582712, 2175.999269,1.000000,5723,8 of 10 
10962,459.216000,624.528000,2.591263e-01,0.518856, 2175.999269,1.000000,5722,8 of 10 
10963,467.136000,625.518000,2.625422e-01,0.726638, 2175.999269,1.000000,5721,8 of 10 
10964,466.146000,625.518000,2.619577e-01,0.746980, 2175.999269,1.000000,5720,8 of 10 
10965,465.156000,625.518000,2.614266e-01,0.754694, 2175.999269,1.000000,5719,8 of 10 
10966,464.166000,625.518000,2.609440e-01,0.750089, 2175.999269,1.000000,5718,8 of 10 
10967,463.176000,625.518000,2.604968e-01,0.738865, 2175.999269,1.000000,5717,8 of 10 
10968,462.186000,625.518000,2.600724e-01,0.725042, 2175.999269,1.000000,5716,8 of 10 
10969,461.196000,625.518000,2.596596e-01,0.704653, 2175.999269,1.000000,5715,8 of 10 
10970,460.206000,625.518000,2.592513e-01,0.672087, 2175.999269,1.000000,5714,8 of 10 
10971,459.216000,625.518000,2.588460e-01,0.631996, 2175.999269,1.000000,5713,8 of 10 
10972,458.226000,625.518000,2.584414e-01,0.560925, 2175.999269,0.968779,5712,8 of 10 
10973,465.156000,626.508000,2.611652e-01,0.686642, 2175.999269,1.000000,5711,8 of 10 
10974,464.166000,626.508000,2.606863e-01,0.710026, 2175.999269,1.000000,5710,8 of 10 
10975,463.176000,626.508000,2.602423e-01,0.727351, 2175.999269,1.000000,5709,8 of 10 
10976,462.186000,626.508000,2.598162e-01,0.738960, 2175.999269,1.000000,5708,8 of 10 
10977,461.196000,626.508000,2.593955e-01,0.744999, 2175.999269,1.000000,5707,8 of 10 
10978,460.206000,626.508000,2.589716e-01,0.743768, 2175.999269,1.000000,5706,8 of 10 
10979,459.216000,626.508000,2.585410e-01,0.734007, 2175.999269,1.000000,5705,8 of 10 
10980,458.226000,626.508000,2.581025e-01,0.708461, 2175.999269,1.000000,5704,8 of 10 
10981,457.236000,626.508000,2.576570e-01,0.653881, 2175.999269,1.000000,5703,8 of 10 
10982,464.166000,627.498000,2.604342e-01,0.645299, 2175.999269,1.000000,5702,8 of 10 
10983,463.176000,627.498000,2.599878e-01,0.686548, 2175.999269,1.000000,5701,8 of 10 
10984,462.186000,627.498000,2.595569e-01,0.724190, 2175.999269,1.000000,5700,8 of 10 
10985,461.196000,627.498000,2.591234e-01,0.758471, 2175.999269,1.000000,5699,8 of 10 
10986,460.206000,627.498000,2.586753e-01,0.795325, 2175.999269,1.000000,5698,8 of 10 
10987,459.216000,627.498000,2.582075e-01,0.823844, 2175.999269,1.000000,5697,8 of 10 
10988,458.226000,627.498000,2.577214e-01,0.831066, 2175.999269,1.000000,5696,8 of 10 
10989,457.236000,627.498000,2.572240e-01,0.806646, 2175.999269,1.000000,5695,8 of 10 
10990,456.246000,627.498000,2.567217e-01,0.736706, 2175.999269,1.000000,5694,8 of 10 
10991,463.176000,628.488000,2.597463e-01,0.630133, 2175.999269,1.000000,5693,8 of 10 
10992,462.186000,628.488000,2.592998e-01,0.688883, 2175.999269,1.000000,5692,8 of 10 
10993,461.196000,628.488000,2.588436e-01,0.753875, 2175.999269,1.000000,5691,8 of 10 
10994,460.206000,628.488000,2.583577e-01,0.827164, 2175.999269,1.000000,5690,8 of 10 
10995,459.216000,628.488000,2.578344e-01,0.897646, 2175.999269,1.000000,5689,8 of 10 
10996,458.226000,628.488000,2.572787e-01,0.948481, 2175.999269,0.999082,5688,8 of 10 
10997,457.236000,628.488000,2.567073e-01,0.959433, 2175.999269,1.000000,5687,8 of 10 
10998,456.246000,628.488000,2.561352e-01,0.922842, 2175.999269,1.000000,5686,8 of 10 
10999,455.256000,628.488000,2.555525e-01,0.833139, 2175.999269,1.000000,5685,8 of 10 
11000,462.186000,629.478000,2.590487e-01,0.648924, 2175.999269,1.000000,5684,8 of 10 
11001,461.196000,629.478000,2.585475e-01,0.736460, 2175.999269,0.995409,5683,8 of 10 
11002,460.206000,629.478000,2.579983e-01,0.847748, 2175.999269,1.000000,5682,8 of 10 
11003,459.216000,629.478000,2.573895e-01,0.962038, 2175.999269,1.000000,5681,8 of 10 
11004,458.226000,629.478000,2.567287e-01,1.063877, 2175.999269,1.000000,5680,8 of 10 
11005,457.236000,629.478000,2.560489e-01,1.128539, 2175.999269,1.000000,5679,8 of 10 
11006,456.246000,629.478000,2.553768e-01,1.123778, 2175.999269,1.000000,5678,8 of 10 
11007,455.256000,629.478000,2.546807e-01,1.077393, 2175.999269,1.000000,5677,8 of 10 
11008,457.236000,630.468000,2.551396e-01,1.302633, 2175.999269,1.000000,5676,8 of 10 
11009,456.246000,630.468000,2.543217e-01,1.375057, 2175.999269,1.000000,5675,8 of 10 
11010,455.256000,630.468000,2.534123e-01,1.410944, 2175.999269,1.000000,5674,8 of 10 
11011,457.236000,631.458000,2.537935e-01,1.538244, 2175.999269,1.000000,5673,8 of 10 
11012,456.246000,631.458000,2.527280e-01,1.739918, 2175.999269,1.000000,5672,8 of 10 
11013,455.256000,631.458000,2.514024e-01,1.922459, 2175.999269,0.999082,5671,8 of 10 
11014,500.796000,634.428000,3.856406e-01,2.529198, 2175.999269,1.000000,5670,8 of 10 
11015,496.836000,634.428000,3.772545e-01,1.588812, 2175.999269,1.000000,5669,8 of 10 
11016,495.846000,634.428000,3.760573e-01,1.423274, 2175.999269,0.998163,5668,8 of 10 
11017,496.836000,635.418000,3.767031e-01,1.856085, 2175.999269,1.000000,5667,8 of 10 
11018,495.846000,635.418000,3.755009e-01,1.756198, 2175.999269,1.000000,5666,8 of 10 
11019,507.726000,636.408000,4.075338e-01,2.823201, 2175.999269,0.890725,5665,8 of 10 
11020,504.756000,636.408000,3.949934e-01,2.922506, 2175.999269,0.999082,5664,8 of 10 
11021,498.816000,636.408000,3.793007e-01,2.504690, 2175.999269,0.981634,5663,8 of 10 
11022,497.826000,636.408000,3.776687e-01,2.298405, 2175.999269,0.988981,5662,8 of 10 
11023,496.836000,636.408000,3.762758e-01,2.168467, 2175.999269,1.000000,5661,8 of 10 
11024,495.846000,636.408000,3.750215e-01,2.102266, 2175.999269,0.986226,5660,8 of 10 
11025,494.856000,636.408000,3.737980e-01,2.124770, 2175.999269,1.000000,5659,8 of 10 
11026,493.866000,636.408000,3.725680e-01,2.107875, 2175.999269,1.000000,5658,8 of 10 
11027,492.876000,636.408000,3.713299e-01,2.066589, 2175.999269,0.986226,5657,8 of 10 
11028,512.676000,637.398000,4.192376e-01,2.371712, 2175.999269,1.000000,5656,8 of 10 
11029,511.686000,637.398000,4.183190e-01,2.290175, 2175.999269,1.000000,5655,8 of 10 
11030,507.726000,637.398000,4.088805e-01,2.596113, 2175.999269,0.782369,5654,8 of 10 
11031,504.756000,637.398000,3.959617e-01,3.222223, 2175.999269,0.987144,5653,8 of 10 
11032,500.796000,637.398000,3.827151e-01,2.816003, 2175.999269,0.920110,5652,8 of 10 
11033,499.806000,637.398000,3.806380e-01,2.892437, 2175.999269,1.000000,5651,8 of 10 
11034,498.816000,637.398000,3.788714e-01,2.713430, 2175.999269,1.000000,5650,8 of 10 
11035,497.826000,637.398000,3.773290e-01,2.567341, 2175.999269,1.000000,5649,8 of 10 
11036,496.836000,637.398000,3.759354e-01,2.484279, 2175.999269,0.997245,5648,8 of 10 
11037,495.846000,637.398000,3.746218e-01,2.500016, 2175.999269,1.000000,5647,8 of 10 
11038,494.856000,637.398000,3.733259e-01,2.510979, 2175.999269,0.996327,5646,8 of 10 
11039,493.866000,637.398000,3.720118e-01,2.522546, 2175.999269,0.996327,5645,8 of 10 
11040,492.876000,637.398000,3.706543e-01,2.557293, 2175.999269,0.999082,5644,8 of 10 
11041,491.886000,637.398000,3.692019e-01,2.587897, 2175.999269,0.997245,5643,8 of 10 
11042,481.986000,637.398000,3.458452e-01,2.467454, 2175.999269,1.000000,5642,8 of 10 
11043,453.276000,637.398000,2.140271e-01,2.651409, 2175.999269,1.000000,5641,8 of 10 
11044,452.286000,637.398000,2.121998e-01,2.369841, 2175.999269,1.000000,5640,8 of 10 
11045,451.296000,637.398000,2.105964e-01,2.120781, 2175.999269,1.000000,5639,8 of 10 
11046,450.306000,637.398000,2.091447e-01,1.888608, 2175.999269,1.000000,5638,8 of 10 
11047,515.646000,638.388000,4.242641e-01,2.652460, 2175.999269,0.903581,5637,8 of 10 
11048,512.676000,638.388000,4.204552e-01,2.703596, 2175.999269,1.000000,5636,8 of 10 
11049,511.686000,638.388000,4.193521e-01,2.553761, 2175.999269,1.000000,5635,8 of 10 
11050,505.746000,638.388000,4.014781e-01,2.705452, 2175.999269,0.724518,5634,8 of 10 
11051,500.796000,638.388000,3.824129e-01,2.779878, 2175.999269,0.858586,5633,8 of 10 
11052,499.806000,638.388000,3.803595e-01,3.051581, 2175.999269,1.000000,5632,8 of 10 
11053,498.816000,638.388000,3.786323e-01,2.916759, 2175.999269,1.000000,5631,8 of 10 
11054,497.826000,638.388000,3.770947e-01,2.826663, 2175.999269,1.000000,5630,8 of 10 
11055,496.836000,638.388000,3.756666e-01,2.804051, 2175.999269,1.000000,5629,8 of 10 
11056,495.846000,638.388000,3.742887e-01,2.846684, 2175.999269,1.000000,5628,8 of 10 
11057,494.856000,638.388000,3.729147e-01,2.898465, 2175.999269,0.999082,5627,8 of 10 
11058,493.866000,638.388000,3.715105e-01,2.954780, 2175.999269,1.000000,5626,8 of 10 
11059,492.876000,638.388000,3.700445e-01,3.027329, 2175.999269,1.000000,5625,8 of 10 
11060,491.886000,638.388000,3.684726e-01,3.103295, 2175.999269,1.000000,5624,8 of 10 
11061,490.896000,638.388000,3.667326e-01,3.166861, 2175.999269,1.000000,5623,8 of 10 
11062,483.966000,638.388000,3.509122e-01,2.717329, 2175.999269,1.000000,5622,8 of 10 
11063,482.976000,638.388000,3.485159e-01,2.761405, 2175.999269,0.994490,5621,8 of 10 
11064,480.996000,638.388000,3.415784e-01,3.059450, 2175.999269,0.834711,5620,8 of 10 
11065,477.036000,638.388000,3.140789e-01,2.835016, 2175.999269,0.721763,5619,8 of 10 
11066,455.256000,638.388000,2.180091e-01,3.718785, 2175.999269,1.000000,5618,8 of 10 
11067,454.266000,638.388000,2.153346e-01,3.270303, 2175.999269,1.000000,5617,8 of 10 
11068,453.276000,638.388000,2.132139e-01,2.930690, 2175.999269,1.000000,5616,8 of 10 
11069,452.286000,638.388000,2.114196e-01,2.685496, 2175.999269,1.000000,5615,8 of 10 
11070,451.296000,638.388000,2.098172e-01,2.478055, 2175.999269,1.000000,5614,8 of 10 
11071,450.306000,638.388000,2.083373e-01,2.286815, 2175.999269,1.000000,5613,8 of 10 
11072,449.316000,638.388000,2.069249e-01,2.082573, 2175.999269,1.000000,5612,8 of 10 
11073,448.326000,638.388000,2.055494e-01,1.853360, 2175.999269,1.000000,5611,8 of 10 
11074,518.616000,639.378000,4.303990e-01,2.730594, 2175.999269,1.000000,5610,8 of 10 
11075,517.626000,639.378000,4.287336e-01,2.844343, 2175.999269,1.000000,5609,8 of 10 
11076,516.636000,639.378000,4.272554e-01,3.004387, 2175.999269,1.000000,5608,8 of 10 
11077,515.646000,639.378000,4.258278e-01,2.998913, 2175.999269,0.955005,5607,8 of 10 
11078,512.676000,639.378000,4.215255e-01,3.073669, 2175.999269,1.000000,5606,8 of 10 
11079,511.686000,639.378000,4.202129e-01,2.912873, 2175.999269,0.999082,5605,8 of 10 
11080,510.696000,639.378000,4.187651e-01,2.883571, 2175.999269,1.000000,5604,8 of 10 
11081,508.716000,639.378000,4.144249e-01,2.647274, 2175.999269,0.776860,5603,8 of 10 
11082,500.796000,639.378000,3.825511e-01,3.112156, 2175.999269,0.873278,5602,8 of 10 
11083,499.806000,639.378000,3.803588e-01,3.316906, 2175.999269,1.000000,5601,8 of 10 
11084,498.816000,639.378000,3.785593e-01,3.176045, 2175.999269,1.000000,5600,8 of 10 
11085,497.826000,639.378000,3.769654e-01,3.107363, 2175.999269,1.000000,5599,8 of 10 
11086,496.836000,639.378000,3.754743e-01,3.111703, 2175.999269,1.000000,5598,8 of 10 
11087,495.846000,639.378000,3.740213e-01,3.175280, 2175.999269,1.000000,5597,8 of 10 
11088,494.856000,639.378000,3.725626e-01,3.261075, 2175.999269,1.000000,5596,8 of 10 
11089,493.866000,639.378000,3.710657e-01,3.356675, 2175.999269,1.000000,5595,8 of 10 
11090,492.876000,639.378000,3.695005e-01,3.462641, 2175.999269,1.000000,5594,8 of 10 
11091,491.886000,639.378000,3.678316e-01,3.576002, 2175.999269,1.000000,5593,8 of 10 
11092,490.896000,639.378000,3.660175e-01,3.670516, 2175.999269,1.000000,5592,8 of 10 
11093,489.906000,639.378000,3.640249e-01,3.722033, 2175.999269,1.000000,5591,8 of 10 
11094,488.916000,639.378000,3.618805e-01,3.692665, 2175.999269,1.000000,5590,8 of 10 
11095,487.926000,639.378000,3.596543e-01,3.616115, 2175.999269,1.000000,5589,8 of 10 
11096,486.936000,639.378000,3.573982e-01,3.520426, 2175.999269,1.000000,5588,8 of 10 
11097,485.946000,639.378000,3.551410e-01,3.420455, 2175.999269,1.000000,5587,8 of 10 
11098,484.956000,639.378000,3.528965e-01,3.318782, 2175.999269,0.998163,5586,8 of 10 
11099,483.966000,639.378000,3.506555e-01,3.248732, 2175.999269,0.999082,5585,8 of 10 
11100,482.976000,639.378000,3.482755e-01,3.345776, 2175.999269,1.000000,5584,8 of 10 
11101,475.056000,639.378000,3.048506e-01,3.496491, 2175.999269,0.964187,5583,8 of 10 
11102,474.066000,639.378000,3.018548e-01,3.341254, 2175.999269,1.000000,5582,8 of 10 
11103,473.076000,639.378000,2.992004e-01,3.190292, 2175.999269,1.000000,5581,8 of 10 
11104,472.086000,639.378000,2.966797e-01,3.128678, 2175.999269,1.000000,5580,8 of 10 
11105,471.096000,639.378000,2.941377e-01,3.156390, 2175.999269,1.000000,5579,8 of 10 
11106,467.136000,639.378000,2.818108e-01,3.772137, 2175.999269,1.000000,5578,8 of 10 
11107,466.146000,639.378000,2.783938e-01,4.014164, 2175.999269,0.998163,5577,8 of 10 
11108,464.166000,639.378000,2.703915e-01,4.617061, 2175.999269,1.000000,5576,8 of 10 
11109,455.256000,639.378000,2.175260e-01,4.047464, 2175.999269,0.974288,5572,8 of 10 
11110,454.266000,639.378000,2.148264e-01,3.628703, 2175.999269,1.000000,5571,8 of 10 
11111,453.276000,639.378000,2.126558e-01,3.271551, 2175.999269,1.000000,5570,8 of 10 
11112,452.286000,639.378000,2.107926e-01,3.030309, 2175.999269,1.000000,5569,8 of 10 
11113,451.296000,639.378000,2.091171e-01,2.850955, 2175.999269,1.000000,5568,8 of 10 
11114,450.306000,639.378000,2.075651e-01,2.691989, 2175.999269,1.000000,5567,8 of 10 
11115,449.316000,639.378000,2.060944e-01,2.500983, 2175.999269,1.000000,5566,8 of 10 
11116,448.326000,639.378000,2.046578e-01,2.296500, 2175.999269,1.000000,5565,8 of 10 
11117,447.336000,639.378000,2.031628e-01,2.100844, 2175.999269,1.000000,5564,8 of 10 
11118,518.616000,640.368000,4.317913e-01,3.137729, 2175.999269,0.998163,5563,8 of 10 
11119,517.626000,640.368000,4.300617e-01,3.196531, 2175.999269,1.000000,5562,8 of 10 
11120,516.636000,640.368000,4.285259e-01,3.324506, 2175.999269,1.000000,5561,8 of 10 
11121,515.646000,640.368000,4.270291e-01,3.442725, 2175.999269,1.000000,5560,8 of 10 
11122,514.656000,640.368000,4.255015e-01,3.428396, 2175.999269,0.969697,5559,8 of 10 
11123,513.666000,640.368000,4.239328e-01,2.941256, 2175.999269,0.821855,5558,8 of 10 
11124,512.676000,640.368000,4.223895e-01,3.491303, 2175.999269,0.998163,5557,8 of 10 
11125,511.686000,640.368000,4.208723e-01,3.363594, 2175.999269,1.000000,5556,8 of 10 
11126,510.696000,640.368000,4.192582e-01,3.305044, 2175.999269,1.000000,5555,8 of 10 
11127,509.706000,640.368000,4.173523e-01,2.827618, 2175.999269,0.819100,5554,8 of 10 
11128,499.806000,640.368000,3.806426e-01,3.611297, 2175.999269,0.970615,5553,8 of 10 
11129,498.816000,640.368000,3.786653e-01,3.509011, 2175.999269,1.000000,5552,8 of 10 
11130,497.826000,640.368000,3.769578e-01,3.426569, 2175.999269,1.000000,5551,8 of 10 
11131,496.836000,640.368000,3.753738e-01,3.435671, 2175.999269,1.000000,5550,8 of 10 
11132,495.846000,640.368000,3.738293e-01,3.500633, 2175.999269,1.000000,5549,8 of 10 
11133,494.856000,640.368000,3.722770e-01,3.606262, 2175.999269,1.000000,5548,8 of 10 
11134,493.866000,640.368000,3.706858e-01,3.723964, 2175.999269,1.000000,5547,8 of 10 
11135,492.876000,640.368000,3.690296e-01,3.851906, 2175.999269,1.000000,5546,8 of 10 
11136,491.886000,640.368000,3.672823e-01,3.981540, 2175.999269,1.000000,5545,8 of 10 
11137,490.896000,640.368000,3.654198e-01,4.092314, 2175.999269,1.000000,5544,8 of 10 
11138,489.906000,640.368000,3.634319e-01,4.147425, 2175.999269,1.000000,5543,8 of 10 
11139,488.916000,640.368000,3.613392e-01,4.133554, 2175.999269,1.000000,5542,8 of 10 
11140,487.926000,640.368000,3.591846e-01,4.072171, 2175.999269,1.000000,5541,8 of 10 
11141,486.936000,640.368000,3.570053e-01,3.985994, 2175.999269,1.000000,5540,8 of 10 
11142,485.946000,640.368000,3.548217e-01,3.889145, 2175.999269,0.999082,5539,8 of 10 
11143,484.956000,640.368000,3.526324e-01,3.672653, 2175.999269,0.964187,5538,8 of 10 
11144,483.966000,640.368000,3.503963e-01,3.776664, 2175.999269,1.000000,5537,8 of 10 
11145,482.976000,640.368000,3.479678e-01,3.925308, 2175.999269,1.000000,5536,8 of 10 
11146,481.986000,640.368000,3.449961e-01,3.997338, 2175.999269,0.909091,5535,8 of 10 
11147,476.046000,640.368000,3.084978e-01,4.462170, 2175.999269,0.898072,5534,8 of 10 
11148,475.056000,640.368000,3.048377e-01,4.361112, 2175.999269,1.000000,5533,8 of 10 
11149,474.066000,640.368000,3.018458e-01,4.019415, 2175.999269,1.000000,5532,8 of 10 
11150,473.076000,640.368000,2.991877e-01,3.830661, 2175.999269,1.000000,5531,8 of 10 
11151,472.086000,640.368000,2.966677e-01,3.747048, 2175.999269,1.000000,5530,8 of 10 
11152,471.096000,640.368000,2.941383e-01,3.766521, 2175.999269,1.000000,5529,8 of 10 
11153,470.106000,640.368000,2.914577e-01,3.930585, 2175.999269,1.000000,5528,8 of 10 
11154,469.116000,640.368000,2.885570e-01,4.109450, 2175.999269,1.000000,5527,8 of 10 
11155,468.126000,640.368000,2.854686e-01,4.281583, 2175.999269,1.000000,5526,8 of 10 
11156,467.136000,640.368000,2.822452e-01,4.435839, 2175.999269,1.000000,5525,8 of 10 
11157,455.256000,640.368000,2.171970e-01,4.476013, 2175.999269,0.977043,5514,8 of 10 
11158,454.266000,640.368000,2.143879e-01,3.956641, 2175.999269,1.000000,5513,8 of 10 
11159,453.276000,640.368000,2.121233e-01,3.569898, 2175.999269,1.000000,5512,8 of 10 
11160,452.286000,640.368000,2.101607e-01,3.343294, 2175.999269,1.000000,5511,8 of 10 
11161,451.296000,640.368000,2.083793e-01,3.200453, 2175.999269,1.000000,5510,8 of 10 
11162,450.306000,640.368000,2.067275e-01,3.071302, 2175.999269,1.000000,5509,8 of 10 
11163,449.316000,640.368000,2.051730e-01,2.905471, 2175.999269,1.000000,5508,8 of 10 
11164,448.326000,640.368000,2.036586e-01,2.723927, 2175.999269,1.000000,5507,8 of 10 
11165,447.336000,640.368000,2.020643e-01,2.335806, 2175.999269,0.908173,5506,8 of 10 
11166,445.356000,640.368000,1.982182e-01,2.165436, 2175.999269,1.000000,5505,8 of 10 
11167,518.616000,641.358000,4.331286e-01,3.583754, 2175.999269,0.980716,5504,8 of 10 
11168,517.626000,641.358000,4.312973e-01,3.670964, 2175.999269,1.000000,5503,8 of 10 
11169,516.636000,641.358000,4.296592e-01,3.760741, 2175.999269,1.000000,5502,8 of 10 
11170,515.646000,641.358000,4.280568e-01,3.858886, 2175.999269,1.000000,5501,8 of 10 
11171,514.656000,641.358000,4.264271e-01,3.944766, 2175.999269,1.000000,5500,8 of 10 
11172,513.666000,641.358000,4.247580e-01,3.993780, 2175.999269,1.000000,5499,8 of 10 
11173,512.676000,641.358000,4.230716e-01,3.967038, 2175.999269,1.000000,5498,8 of 10 
11174,511.686000,641.358000,4.213625e-01,3.876994, 2175.999269,1.000000,5497,8 of 10 
11175,510.696000,641.358000,4.195559e-01,3.842494, 2175.999269,1.000000,5496,8 of 10 
11176,509.706000,641.358000,4.175139e-01,3.959697, 2175.999269,0.993572,5495,8 of 10 
11177,498.816000,641.358000,3.789787e-01,2.823248, 2175.999269,0.712580,5494,8 of 10 
11178,497.826000,641.358000,3.770980e-01,3.768175, 2175.999269,0.988062,5493,8 of 10 
11179,496.836000,641.358000,3.753835e-01,3.793845, 2175.999269,1.000000,5492,8 of 10 
11180,495.846000,641.358000,3.737240e-01,3.830937, 2175.999269,0.997245,5491,8 of 10 
11181,494.856000,641.358000,3.720652e-01,3.939962, 2175.999269,1.000000,5490,8 of 10 
11182,493.866000,641.358000,3.703757e-01,4.063146, 2175.999269,1.000000,5489,8 of 10 
11183,492.876000,641.358000,3.686328e-01,4.192727, 2175.999269,1.000000,5488,8 of 10 
11184,491.886000,641.358000,3.668179e-01,4.318131, 2175.999269,1.000000,5487,8 of 10 
11185,490.896000,641.358000,3.649181e-01,4.426195, 2175.999269,1.000000,5486,8 of 10 
11186,489.906000,641.358000,3.629321e-01,4.480185, 2175.999269,1.000000,5485,8 of 10 
11187,488.916000,641.358000,3.608749e-01,4.477178, 2175.999269,1.000000,5484,8 of 10 
11188,487.926000,641.358000,3.587723e-01,4.430493, 2175.999269,1.000000,5483,8 of 10 
11189,486.936000,641.358000,3.566476e-01,4.358268, 2175.999269,1.000000,5482,8 of 10 
11190,485.946000,641.358000,3.545106e-01,4.268279, 2175.999269,0.997245,5481,8 of 10 
11191,484.956000,641.358000,3.523474e-01,4.219866, 2175.999269,1.000000,5480,8 of 10 
11192,483.966000,641.358000,3.501021e-01,4.232909, 2175.999269,1.000000,5479,8 of 10 
11193,482.976000,641.358000,3.476320e-01,4.434054, 2175.999269,1.000000,5478,8 of 10 
11194,480.996000,641.358000,3.405103e-01,3.858553, 2175.999269,0.644628,5476,8 of 10 
11195,477.036000,641.358000,3.133701e-01,3.866254, 2175.999269,0.581267,5474,8 of 10 
11196,474.066000,641.358000,3.018415e-01,4.590892, 2175.999269,1.000000,5471,8 of 10 
11197,473.076000,641.358000,2.991637e-01,4.347737, 2175.999269,0.999082,5470,8 of 10 
11198,472.086000,641.358000,2.966437e-01,4.234995, 2175.999269,1.000000,5469,8 of 10 
11199,471.096000,641.358000,2.941387e-01,4.227871, 2175.999269,1.000000,5468,8 of 10 
11200,470.106000,641.358000,2.915362e-01,4.353675, 2175.999269,1.000000,5467,8 of 10 
11201,469.116000,641.358000,2.887698e-01,4.518309, 2175.999269,1.000000,5466,8 of 10 
11202,455.256000,641.358000,2.167058e-01,4.602166, 2175.999269,0.955005,5454,8 of 10 
11203,454.266000,641.358000,2.138325e-01,4.090875, 2175.999269,0.985308,5453,8 of 10 
11204,453.276000,641.358000,2.114972e-01,3.756577, 2175.999269,0.997245,5452,8 of 10 
11205,452.286000,641.358000,2.094337e-01,3.575602, 2175.999269,0.998163,5451,8 of 10 
11206,451.296000,641.358000,2.075234e-01,3.489449, 2175.999269,0.995409,5450,8 of 10 
11207,450.306000,641.358000,2.057460e-01,3.357927, 2175.999269,0.983471,5449,8 of 10 
11208,449.316000,641.358000,2.040907e-01,3.273571, 2175.999269,1.000000,5448,8 of 10 
11209,448.326000,641.358000,2.024900e-01,3.012529, 2175.999269,0.966024,5447,8 of 10 
11210,446.346000,641.358000,1.988989e-01,2.627330, 2175.999269,0.944904,5446,8 of 10 
11211,445.356000,641.358000,1.968109e-01,2.500149, 2175.999269,0.953168,5445,8 of 10 
11212,444.366000,641.358000,1.943575e-01,2.454082, 2175.999269,0.957759,5444,8 of 10 
11213,518.616000,642.348000,4.345154e-01,4.072656, 2175.999269,0.964187,5443,8 of 10 
11214,517.626000,642.348000,4.325556e-01,4.222378, 2175.999269,1.000000,5442,8 of 10 
11215,516.636000,642.348000,4.307814e-01,4.275993, 2175.999269,1.000000,5441,8 of 10 
11216,515.646000,642.348000,4.290454e-01,4.348088, 2175.999269,1.000000,5440,8 of 10 
11217,514.656000,642.348000,4.272865e-01,4.418595, 2175.999269,1.000000,5439,8 of 10 
11218,513.666000,642.348000,4.254855e-01,4.467309, 2175.999269,1.000000,5438,8 of 10 
11219,512.676000,642.348000,4.236409e-01,4.480358, 2175.999269,1.000000,5437,8 of 10 
11220,511.686000,642.348000,4.217371e-01,4.451066, 2175.999269,1.000000,5436,8 of 10 
11221,510.696000,642.348000,4.197186e-01,4.466019, 2175.999269,1.000000,5435,8 of 10 
11222,509.706000,642.348000,4.174804e-01,4.645420, 2175.999269,1.000000,5434,8 of 10 
11223,508.716000,642.348000,4.148560e-01,3.560912, 2175.999269,0.708907,5433,8 of 10 
11224,506.736000,642.348000,4.082074e-01,4.635395, 2175.999269,0.857668,5432,8 of 10 
11225,503.766000,642.348000,3.964703e-01,3.093374, 2175.999269,0.561983,5431,8 of 10 
11226,502.776000,642.348000,3.925988e-01,4.269240, 2175.999269,0.775023,5430,8 of 10 
11227,498.816000,642.348000,3.794988e-01,2.692954, 2175.999269,0.593205,5429,8 of 10 
11228,497.826000,642.348000,3.773967e-01,4.183168, 2175.999269,0.974288,5428,8 of 10 
11229,496.836000,642.348000,3.755095e-01,4.198105, 2175.999269,0.999082,5427,8 of 10 
11230,495.846000,642.348000,3.737074e-01,4.193097, 2175.999269,0.997245,5426,8 of 10 
11231,494.856000,642.348000,3.719267e-01,4.268591, 2175.999269,0.999082,5425,8 of 10 
11232,493.866000,642.348000,3.701326e-01,4.374774, 2175.999269,0.999082,5424,8 of 10 
11233,492.876000,642.348000,3.683031e-01,4.494046, 2175.999269,1.000000,5423,8 of 10 
11234,491.886000,642.348000,3.664236e-01,4.603421, 2175.999269,1.000000,5422,8 of 10 
11235,486.936000,642.348000,3.562910e-01,4.639916, 2175.999269,1.000000,5417,8 of 10 
11236,485.946000,642.348000,3.541829e-01,4.578488, 2175.999269,1.000000,5416,8 of 10 
11237,484.956000,642.348000,3.520354e-01,4.542218, 2175.999269,1.000000,5415,8 of 10 
11238,483.966000,642.348000,3.497880e-01,4.585272, 2175.999269,0.999082,5414,8 of 10 
11239,472.086000,642.348000,2.966139e-01,4.566956, 2175.999269,1.000000,5403,8 of 10 
